"";"id";"clust";"surrounded";"updated"
"8041";9134;390;TRUE;TRUE
"8042";9135;99;TRUE;FALSE
"8043";9136;99;TRUE;FALSE
"8044";9137;391;TRUE;FALSE
"8045";9138;391;TRUE;FALSE
"8046";9139;447;TRUE;TRUE
"8047";9140;105;TRUE;FALSE
"8048";9141;105;TRUE;FALSE
"8049";9142;105;TRUE;FALSE
"8050";9143;102;TRUE;TRUE
"8051";9144;102;TRUE;FALSE
"8052";9145;102;TRUE;FALSE
"8053";9146;448;TRUE;FALSE
"8054";9147;96;TRUE;FALSE
"8055";9148;100;TRUE;FALSE
"8056";9149;100;TRUE;FALSE
"8057";9150;440;TRUE;TRUE
"8058";9151;440;TRUE;FALSE
"8059";9152;448;TRUE;TRUE
"8060";9153;100;TRUE;FALSE
"8061";9154;100;TRUE;FALSE
"8062";9155;105;TRUE;FALSE
"8063";9156;444;TRUE;TRUE
"8064";9157;102;TRUE;TRUE
"8065";9158;93;TRUE;FALSE
"8066";9159;100;TRUE;FALSE
"8067";9160;448;TRUE;FALSE
"8068";9161;448;TRUE;FALSE
"8069";9162;448;TRUE;TRUE
"8070";9163;100;TRUE;FALSE
"8071";9164;447;TRUE;FALSE
"8072";9165;447;TRUE;FALSE
"8073";9166;448;TRUE;FALSE
"8074";9167;447;TRUE;FALSE
"8075";9168;448;TRUE;TRUE
"8076";9169;96;TRUE;FALSE
"8077";9170;439;TRUE;TRUE
"8078";9171;439;TRUE;TRUE
"8079";9172;99;TRUE;FALSE
"8080";9173;100;TRUE;TRUE
"8081";9174;105;TRUE;TRUE
"8082";9175;102;TRUE;FALSE
"8083";9176;451;TRUE;FALSE
"8084";9177;451;TRUE;FALSE
"8085";9178;448;TRUE;FALSE
"8086";9179;448;TRUE;TRUE
"8087";9182;100;TRUE;TRUE
"8088";9183;448;TRUE;TRUE
"8089";9184;448;TRUE;FALSE
"8090";9185;448;TRUE;FALSE
"8091";9186;448;TRUE;FALSE
"8092";9187;451;TRUE;FALSE
"8093";9188;451;TRUE;FALSE
"8094";9189;451;TRUE;TRUE
"8095";9190;451;TRUE;TRUE
"8096";9191;99;TRUE;FALSE
"8097";9196;391;TRUE;FALSE
"8098";9197;97;TRUE;FALSE
"8099";9198;97;TRUE;TRUE
"8100";9199;451;TRUE;TRUE
"8101";9200;451;TRUE;TRUE
"8102";9201;100;TRUE;FALSE
"8103";9202;448;TRUE;TRUE
"8104";9204;96;TRUE;FALSE
"8105";9205;100;TRUE;TRUE
"8106";9206;94;TRUE;FALSE
"8107";9207;85;TRUE;FALSE
"8108";9208;438;TRUE;FALSE
"8109";9209;93;TRUE;FALSE
"8110";9210;440;TRUE;FALSE
"8111";9211;448;TRUE;FALSE
"8112";9212;94;TRUE;FALSE
"8113";9213;105;TRUE;TRUE
"8114";9214;93;TRUE;TRUE
"8115";9215;97;TRUE;TRUE
"8116";9216;97;TRUE;FALSE
"8117";9217;94;TRUE;FALSE
"8118";9218;100;TRUE;FALSE
"8119";9220;96;TRUE;FALSE
"8120";9221;438;TRUE;TRUE
"8121";9222;447;TRUE;FALSE
"8122";9223;100;TRUE;TRUE
